Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV
296,Latavius Murray\MurrLa00,2017,27,6-181,MIN,NFL,16,11,1,0,0,7
297,Cedric Ogbuehi\OgbuCe00,2017,25,21-Jan,CIN,NFL,14,13,1,0,0,7
298,Patrick Omameh\OmamPa00,2017,28,,JAX,NFL,13,13,1,0,0,7
299,Patrick Onwuasor\OnwuPa00,2017,25,,BAL,NFL,16,13,1,0,0,7
300,Brian Orakpo\OrakBr99,2017,31,13-Jan,TEN,NFL,16,16,1,0,0,7
301,Jermey Parnell\ParnJe00,2017,31,,JAX,NFL,13,13,1,0,0,7
302,Dontari Poe\PoexDo00,2017,27,11-Jan,ATL,NFL,16,16,1,0,0,7
303,Sheldon Rankins\RankSh00,2017,23,12-Jan,NOR,NFL,16,16,1,0,0,7
304,Jarran Reed\ReedJa02,2017,25,Feb-49,SEA,NFL,15,15,1,0,0,7
305,Craig Robertson\RobeCr00,2017,29,,NOR,NFL,16,12,1,0,0,7
306,Aaron Rodgers\RodgAa00,2017,34,24-Jan,GNB,NFL,7,7,1,0,0,7
307,Frostee Rucker\RuckFr99,2017,34,Mar-91,ARI,NFL,16,16,1,0,0,7
308,Mohamed Sanu\SanuMo00,2017,28,Mar-83,ATL,NFL,15,15,1,0,0,7
309,Ryan Schraeder\SchrRy00,2017,29,,ATL,NFL,14,14,1,0,0,7
310,Jabaal Sheard\SheaJa00,2017,28,Feb-37,IND,NFL,16,16,1,0,0,7
311,Kawann Short\ShorKa00,2017,28,Feb-44,CAR,NFL,16,16,1,0,0,7
312,Quinton Spain\SpaiQu00,2017,26,,TEN,NFL,14,14,1,0,0,7
313,Xavier Su'a-Filo\Sua-Xa00,2017,26,Feb-33,HOU,NFL,16,16,1,0,0,7
314,Ndamukong Suh\SuhxNd99,2017,30,2-Jan,MIA,NFL,16,16,1,0,0,7
315,D.J. Swearinger\SweaDJ00,2017,26,Feb-57,WAS,NFL,16,16,1,0,0,7
316,J.R. Sweezy\SweeJ.00,2017,28,7-225,TAM,NFL,14,14,1,0,0,7
317,Demaryius Thomas\ThomDe03,2017,30,22-Jan,DEN,NFL,16,16,1,0,0,7
318,Dalvin Tomlinson\TomlDa00,2017,23,Feb-55,NYG,NFL,16,16,1,0,0,7
319,Laken Tomlinson\TomlLa01,2017,25,28-Jan,SFO,NFL,15,15,1,0,0,7
320,Danny Trevathan\TrevDa00,2017,27,6-188,CHI,NFL,12,12,1,0,0,7
321,Mitchell Trubisky\TrubMi00,2017,23,2-Jan,CHI,NFL,12,12,1,0,0,7
322,Desmond Trufant\TrufDe00,2017,27,22-Jan,ATL,NFL,15,15,1,0,0,7
323,Kyle Van Noy\VanNKy00,2017,26,Feb-40,NWE,NFL,13,12,1,0,0,7
324,Ricky Wagner\WagnRi00,2017,28,5-168,DET,NFL,13,13,1,0,0,7
325,Cameron Wake\WakeCa00,2017,35,,MIA,NFL,16,16,1,0,0,7
326,Delanie Walker\WalkHu00,2017,33,6-175,TEN,NFL,16,11,1,1,0,7
327,Mike Wallace\WallMi00,2017,31,Mar-84,BAL,NFL,15,14,1,0,0,7
328,Deshaun Watson\WatsDe00,2017,22,12-Jan,HOU,NFL,7,6,1,0,0,7
329,T.J. Watt\WattT.00,2017,23,30-Jan,PIT,NFL,15,15,1,0,0,7
330,Jamaal Williams\WillJa06,2017,22,4-134,GNB,NFL,16,7,1,0,0,7
331,Kyle Williams\WillKy20,2017,34,5-134,BUF,NFL,16,16,1,0,0,7
332,Avery Williamson\WillAv00,2017,25,5-151,TEN,NFL,16,16,1,0,0,7
333,Bryan Witzmann\WitzBr00,2017,27,,KAN,NFL,16,13,1,0,0,7
334,Eric Wood\WoodEr20,2017,31,28-Jan,BUF,NFL,16,16,1,0,0,7
335,Sam Acho\AchoSa00,2017,29,4-103,CHI,NFL,16,12,1,0,0,6
336,Jahleel Addae\AddaJa00,2017,27,,LAC,NFL,16,16,1,0,0,6
337,Robert Alford\AlfoRo00,2017,29,Feb-60,ATL,NFL,16,16,1,0,0,6
338,Tyson Alualu\AluaTy99,2017,30,10-Jan,PIT,NFL,16,5,1,0,0,6
339,Terron Armstead\ArmsTe00,2017,26,Mar-75,NOR,NFL,10,10,1,0,0,6
340,Allen Bailey\BailAl00,2017,28,Mar-86,KAN,NFL,14,13,1,0,0,6
341,Chris Baker\BakeCh99,2017,30,,TAM,NFL,15,14,1,0,0,6
342,Connor Barwin\BarwCo99,2017,31,Feb-46,LAR,NFL,14,13,1,0,0,6
343,Kelvin Benjamin\BenjKe00,2017,26,28-Jan,2TM,NFL,14,14,1,0,0,6
344,Travis Benjamin\BenjTr00,2017,28,4-100,LAC,NFL,16,3,1,0,0,6
345,Giovani Bernard\BernGi00,2017,26,Feb-37,CIN,NFL,16,2,1,0,0,6
346,Joel Bitonio\BitoJo00,2017,26,Feb-35,CLE,NFL,16,16,1,0,0,6
347,LeGarrette Blount\BlouLe00,2017,31,,PHI,NFL,16,11,1,0,0,6
348,Garett Bolles\BollGa00,2017,25,20-Jan,DEN,NFL,16,16,1,0,0,6
349,Jonathan Bostic\BostJo00,2017,26,Feb-50,IND,NFL,14,14,1,0,0,6
350,James Bradberry\BradJa00,2017,24,Feb-62,CAR,NFL,16,16,1,0,0,6
351,Andre Branch\BranAn00,2017,28,Feb-38,MIA,NFL,14,14,1,0,0,6
352,Bashaud Breeland\BreeBa00,2017,25,4-102,WAS,NFL,15,15,1,0,0,6
353,Duane Brown\BrowDu20,2017,32,26-Jan,2TM,NFL,10,10,1,1,0,6
354,Martavis Bryant\BryaMa00,2017,26,4-118,PIT,NFL,15,8,1,0,0,6
355,Deone Bucannon\BucaDe00,2017,25,27-Jan,ARI,NFL,12,12,1,0,0,6
356,Artie Burns\BurnAr00,2017,22,25-Jan,PIT,NFL,16,16,1,0,0,6
357,Malcolm Butler\ButlMa01,2017,27,,NWE,NFL,16,15,1,0,0,6
358,Anthony Castonzo\CastAn00,2017,29,22-Jan,IND,NFL,16,16,1,0,0,6
359,Barry Church\ChurBa99,2017,29,,JAX,NFL,16,16,1,0,0,6
360,Morris Claiborne\ClaiMo00,2017,27,6-Jan,NYJ,NFL,15,15,1,0,0,6
361,Frank Clark\ClarFr01,2017,24,Feb-63,SEA,NFL,16,12,1,0,0,6
362,Randall Cobb\CobbRa00,2017,27,Feb-64,GNB,NFL,15,14,1,0,0,6
363,Tarik Cohen\CoheTa00,2017,22,4-119,CHI,NFL,16,4,1,0,0,6
364,Keelan Cole\ColeKe00,2017,24,,JAX,NFL,16,6,1,0,0,6
365,Shon Coleman\ColeSh00,2017,26,Mar-76,CLE,NFL,16,16,1,0,0,6
366,Trevon Coley\ColeTr01,2017,23,,CLE,NFL,15,15,1,0,0,6
367,Jared Cook\CookJa02,2017,30,Mar-89,OAK,NFL,16,16,1,0,0,6
368,Amari Cooper\CoopAm00,2017,23,4-Jan,OAK,NFL,14,12,1,0,0,6
369,Jonathan Cooper\CoopJo01,2017,27,7-Jan,DAL,NFL,13,13,1,0,0,6
370,Jamison Crowder\CrowJa00,2017,24,4-105,WAS,NFL,15,6,1,0,0,6
371,Sean Davis\DaviSe00,2017,24,Feb-58,PIT,NFL,16,16,1,0,0,6
372,Todd Davis\DaviTo01,2017,25,,DEN,NFL,14,14,1,0,0,6
373,Demar Dotson\DotsDe00,2017,32,,TAM,NFL,11,11,1,0,0,6
374,Jack Doyle\DoylJa00,2017,27,,IND,NFL,15,15,1,1,0,6
375,Kenyan Drake\DrakKe00,2017,23,Mar-73,MIA,NFL,16,6,1,0,0,6
376,Laurent Duvernay-Tardif\DuveLa00,2017,26,6-200,KAN,NFL,11,11,1,0,0,6
377,Mario Edwards\EdwaMa01,2017,23,Feb-35,OAK,NFL,14,14,1,0,0,6
378,Justin Ellis\ElliJu01,2017,27,4-107,OAK,NFL,16,14,1,0,0,6
379,Kyle Emanuel\EmanKy00,2017,26,5-153,LAC,NFL,16,11,1,0,0,6
380,Leonard Floyd\FloyLe00,2017,25,9-Jan,CHI,NFL,10,10,1,0,0,6
381,Kyle Fuller\FullKy00,2017,25,14-Jan,CHI,NFL,16,16,1,0,0,6
382,Max Garcia\GarcMa00,2017,26,4-133,DEN,NFL,16,16,1,0,0,6
383,Tashaun Gipson\GipsTa00,2017,27,,JAX,NFL,16,16,1,0,0,6
384,Adam Gotsis\GotsAd00,2017,25,Feb-63,DEN,NFL,16,13,1,0,0,6
385,Robbie Gould\gouldrob01,2017,35,,SFO,NFL,16,0,1,0,0,6
386,Joe Haeg\HaegJo00,2017,24,5-155,IND,NFL,16,15,1,0,0,6
387,Andre Hal\HalxAn00,2017,25,7-216,HOU,NFL,16,16,1,0,0,6
388,Javon Hargrave\HargJa00,2017,24,Mar-89,PIT,NFL,16,12,1,0,0,6
389,Chris Harris\HarrCh01,2017,28,,DEN,NFL,16,15,1,0,0,6
390,Jeff Heath\HeatJe00,2017,26,,DAL,NFL,15,15,1,0,0,6
391,Derrick Henry\HenrDe00,2017,23,Feb-45,TEN,NFL,16,2,1,0,0,6
392,Anthony Hitchens\HitcAn00,2017,25,4-119,DAL,NFL,12,12,1,0,0,6
393,Evander Hood\HoodEv99,2017,30,Jan-32,WAS,NFL,15,13,1,0,0,6
394,Xavien Howard\HowaXa00,2017,24,Feb-38,MIA,NFL,16,16,1,0,0,6
395,George Iloka\IlokGe00,2017,27,5-167,CIN,NFL,16,16,1,0,0,6
396,Adoree' Jackson\JackAd00,2017,22,18-Jan,TEN,NFL,16,16,1,0,0,6
397,Tony Jefferson\JeffTo00,2017,25,,BAL,NFL,16,16,1,0,0,6
398,John Jerry\JerrJo20,2017,31,Mar-73,NYG,NFL,16,16,1,0,0,6
399,Duke Johnson\JohnDu00,2017,24,Mar-77,CLE,NFL,16,0,1,0,0,6
400,Wesley Johnson\JohnWe00,2017,26,5-173,NYJ,NFL,15,15,1,0,0,6
401,Byron Jones\JoneBy00,2017,25,27-Jan,DAL,NFL,16,16,1,0,0,6
402,Johnathan Joseph\JoseJo20,2017,33,24-Jan,HOU,NFL,16,16,1,0,0,6
403,Lamarcus Joyner\JoynLa00,2017,27,Feb-41,LAR,NFL,12,12,1,0,0,6
404,Jermaine Kearse\KearJe01,2017,27,,NYJ,NFL,16,14,1,0,0,6
405,Senio Kelemete\KeleSe00,2017,27,5-151,NOR,NFL,16,8,1,0,0,6
406,Dre Kirkpatrick\KirkDr00,2017,28,17-Jan,CIN,NFL,14,14,1,0,0,6
407,Marqise Lee\LeexMa00,2017,26,Feb-39,JAX,NFL,14,14,1,0,0,6
408,Sean Lee\LeexSe99,2017,31,Feb-55,DAL,NFL,11,11,1,0,0,6
409,Charles Leno\LenoCh00,2017,26,7-246,CHI,NFL,16,16,1,0,0,6
410,Corey Liuget\LiugCo00,2017,27,18-Jan,LAC,NFL,12,12,1,0,0,6
411,Tyler Lockett\LockTy00,2017,25,Mar-69,SEA,NFL,16,8,1,0,0,6
412,Star Lotulelei\LotuSt00,2017,28,14-Jan,CAR,NFL,16,16,1,0,0,6
413,Dean Lowry\LowrDe00,2017,23,4-137,GNB,NFL,16,11,1,0,0,6
414,Ali Marpet\MarpAl00,2017,24,Feb-61,TAM,NFL,11,11,1,0,0,6
415,Nick Martin\MartNi00,2017,24,Feb-50,HOU,NFL,14,14,1,0,0,6
416,Bobby Massie\MassBo00,2017,28,4-112,CHI,NFL,15,15,1,0,0,6
417,Tyrann Mathieu\MathTy00,2017,25,Mar-69,ARI,NFL,16,16,1,0,0,6
418,Clay Matthews\MattCl99,2017,31,26-Jan,GNB,NFL,14,14,1,0,0,6
419,Marcus Maye\MayeMa00,2017,24,Feb-39,NYJ,NFL,16,16,1,0,0,6
420,Devin McCourty\McCoDe99,2017,30,27-Jan,NWE,NFL,16,16,1,0,0,6
421,Jason McCourty\McCoJa99,2017,30,6-203,CLE,NFL,14,14,1,0,0,6
422,Antonio Morrison\MorrAn01,2017,23,4-125,IND,NFL,15,15,1,0,0,6
423,Marshall Newhouse\NewhMa20,2017,29,5-169,OAK,NFL,14,14,1,0,0,6
424,Matt Paradis\ParaMa00,2017,28,6-207,DEN,NFL,16,16,1,0,0,6
425,Domata Peko\PekoDo20,2017,33,4-123,DEN,NFL,14,14,1,0,0,6
426,Paul Posluszny\PoluPa99,2017,33,Feb-34,JAX,NFL,16,11,1,0,0,6
427,Mike Pouncey\PounMi00,2017,28,15-Jan,MIA,NFL,16,16,1,0,0,6
428,Bilal Powell\PoweBi00,2017,29,4-126,NYJ,NFL,15,10,1,0,0,6
429,Hayes Pullard\PullHa00,2017,25,7-219,LAC,NFL,13,10,1,0,0,6
430,Robert Quinn\QuinRo00,2017,27,14-Jan,LAR,NFL,15,14,1,0,0,6
431,D.J. Reader\ReadD.00,2017,23,5-166,HOU,NFL,14,14,1,0,0,6
432,Brooks Reed\ReedBr00,2017,30,Feb-42,ATL,NFL,16,14,1,0,0,6
433,Mike Remmers\RemmMi00,2017,28,,MIN,NFL,11,11,1,0,0,6
434,Vincent Rey\ReyxVi00,2017,30,,CIN,NFL,14,11,1,0,0,6
435,Paul Richardson\RichPa01,2017,25,Feb-45,SEA,NFL,16,13,1,0,0,6
436,Theo Riddick\RiddTh00,2017,26,6-199,DET,NFL,16,5,1,0,0,6
437,Jake Ryan\RyanJa00,2017,25,4-129,GNB,NFL,15,12,1,0,0,6
438,Derrick Shelby\ShelDe00,2017,28,,ATL,NFL,16,14,1,0,0,6
439,A.Q. Shipley\ShipA.20,2017,31,7-226,ARI,NFL,16,16,1,0,0,6
440,Buster Skrine\SkriBu00,2017,28,5-137,NYJ,NFL,15,15,1,0,0,6
441,Matt Skura\SkurMa01,2017,24,,BAL,NFL,12,12,1,0,0,6
442,Jimmy Smith\SmitJi03,2017,29,27-Jan,BAL,NFL,12,12,1,0,0,6
443,Darian Stewart\StewDa00,2017,29,,DEN,NFL,16,15,1,0,0,6
444,Kenny Stills\StilKe00,2017,25,5-144,MIA,NFL,16,16,1,0,0,6
445,Travis Swanson\SwanTr00,2017,26,Mar-76,DET,NFL,11,11,1,0,0,6
446,Manti Te'o\TeoxMa00,2017,26,Feb-38,NOR,NFL,16,11,1,0,0,6
447,Solomon Thomas\ThomSo00,2017,22,3-Jan,SFO,NFL,14,12,1,0,0,6
448,Chris Thompson\ThomCh03,2017,27,5-154,WAS,NFL,10,1,1,0,0,6
449,Shaq Thompson\ThomSh01,2017,23,25-Jan,CAR,NFL,14,14,1,0,0,6
450,Lawrence Timmons\TimmLa99,2017,31,15-Jan,MIA,NFL,14,14,1,0,0,6
451,J.C. Tretter\TretJC00,2017,26,4-122,CLE,NFL,16,16,1,0,0,6
452,Justin Tucker\TuckJu00,2017,28,,BAL,NFL,16,0,1,0,0,6
453,Laremy Tunsil\TunsLa00,2017,23,13-Jan,MIA,NFL,15,15,1,0,0,6
454,Olivier Vernon\VernOl00,2017,27,Mar-72,NYG,NFL,12,12,1,0,0,6
455,Jeremy Vujnovich\VujnJe00,2017,27,,IND,NFL,16,16,1,0,0,6
456,Sammy Watkins\WatkSa00,2017,24,4-Jan,LAR,NFL,15,14,1,0,0,6
457,James White\WhitJa02,2017,25,4-130,NWE,NFL,14,4,1,0,0,6
458,Cody Whitehair\WhitCo03,2017,25,Feb-56,CHI,NFL,16,16,1,0,0,6
459,Muhammad Wilkerson\WilkMu00,2017,28,30-Jan,NYJ,NFL,13,12,1,0,0,6
460,Brandon Williams\WillBr02,2017,28,Mar-94,BAL,NFL,12,12,1,0,0,6
461,Marcus Williams\WillMa06,2017,21,Feb-42,NOR,NFL,15,15,1,0,0,6
462,Terrance Williams\WillTe01,2017,28,Mar-74,DAL,NFL,16,14,1,0,0,6
463,Trent Williams\WillTr21,2017,29,4-Jan,WAS,NFL,10,10,1,1,0,6
464,Trevor Williams\WillTr05,2017,24,,LAC,NFL,16,15,1,0,0,6
465,Tyrell Williams\WillTy00,2017,25,,LAC,NFL,16,15,1,0,0,6
466,Albert Wilson\WilsAl02,2017,25,,KAN,NFL,13,7,1,0,0,6
467,Stefen Wisniewski\WisnSt01,2017,28,Feb-48,PHI,NFL,14,11,1,0,0,6
468,Jason Witten\WittJa00,2017,35,Mar-69,DAL,NFL,16,16,1,1,0,6
469,Al Woods\WoodAl99,2017,30,4-123,IND,NFL,16,16,1,0,0,6
470,Daryl Worley\WorlDa00,2017,22,Mar-77,CAR,NFL,15,14,1,0,0,6
471,Eddie Yarbrough\YarbEd01,2017,24,,BUF,NFL,16,6,1,0,0,6
472,Kevin Zeitler\ZeitKe00,2017,27,27-Jan,CLE,NFL,16,16,1,0,0,6
473,Greg Zuerlein\ZuerGr00,2017,30,6-171,LAR,NFL,14,0,1,1,1,6
474,Ameer Abdullah\AbduAm00,2017,24,Feb-54,DET,NFL,14,11,1,0,0,5
475,Jeff Allen\AlleJe01,2017,27,Feb-44,HOU,NFL,12,12,1,0,0,5
476,Ricardo Allen\AlleRi00,2017,26,5-147,ATL,NFL,15,15,1,0,0,5
477,Prince Amukamara\AmukPr00,2017,28,19-Jan,CHI,NFL,14,12,1,0,0,5
478,Joe Barksdale\BarkJo00,2017,29,Mar-92,LAC,NFL,11,11,1,0,0,5
479,Shaquil Barrett\BarrSh00,2017,25,,DEN,NFL,16,9,1,0,0,5
480,Kendell Beckwith\BeckKe00,2017,23,3-107,TAM,NFL,16,11,1,0,0,5
481,Alex Boone\BoonAl21,2017,30,,ARI,NFL,14,13,1,0,0,5
482,Chris Boswell\BoswCh00,2017,26,,PIT,NFL,16,0,1,1,0,5
483,Trent Brown\BrowTr02,2017,24,7-244,SFO,NFL,10,10,1,0,0,5
484,Matt Bryant\bryanmat01,2017,42,,ATL,NFL,16,0,1,0,0,5
485,Vontaze Burfict\BurfVo00,2017,27,,CIN,NFL,10,10,1,0,0,5
486,Rex Burkhead\BurkRe00,2017,27,6-190,NWE,NFL,10,3,1,0,0,5
487,Harrison Butker\ButkHa00,2017,22,7-233,KAN,NFL,13,0,1,0,0,5
488,T.J. Carrie\CarrTr00,2017,27,7-219,OAK,NFL,16,15,1,0,0,5
489,Patrick Chung\ChunPa99,2017,30,Feb-34,NWE,NFL,16,11,1,0,0,5
490,Charles Clay\ClayCh00,2017,28,6-174,BUF,NFL,13,13,1,0,0,5
491,Ha Ha Clinton-Dix\ClinHa00,2017,25,21-Jan,GNB,NFL,16,16,1,0,0,5
492,Brock Coyle\CoylBr00,2017,27,,SFO,NFL,16,10,1,0,0,5
493,Michael Crabtree\CrabMi00,2017,30,10-Jan,OAK,NFL,14,14,1,0,0,5
494,Isaiah Crowell\CrowIs00,2017,24,,CLE,NFL,16,16,1,0,0,5
495,Zach Cunningham\CunnZa00,2017,23,Feb-57,HOU,NFL,16,13,1,0,0,5
496,Jay Cutler\CutlJa00,2017,34,11-Jan,MIA,NFL,14,14,1,0,0,5
497,Carl Davis\DaviCa01,2017,25,Mar-90,BAL,NFL,15,9,1,0,0,5
498,Vernon Davis\DaviVe00,2017,33,6-Jan,WAS,NFL,16,16,1,0,0,5
499,Dion Dawkins\DawkDi00,2017,23,Feb-63,BUF,NFL,16,11,1,0,0,5
500,Eric Decker\DeckEr00,2017,30,Mar-87,TEN,NFL,16,8,1,0,0,5
501,Spencer Drango\DranSp00,2017,25,5-168,CLE,NFL,16,10,1,0,0,5
502,Vlad Ducasse\DucaVl20,2017,30,Feb-61,BUF,NFL,12,12,1,0,0,5
503,Eric Ebron\EbroEr00,2017,24,10-Jan,DET,NFL,16,9,1,0,0,5
504,Evan Engram\EngrEv00,2017,23,23-Jan,NYG,NFL,15,11,1,0,0,5
505,Matthias Farley\FarlMa00,2017,25,,IND,NFL,16,15,1,0,0,5
506,Dan Feeney\FeenDa00,2017,23,Mar-71,LAC,NFL,15,9,1,0,0,5
507,Ereck Flowers\FlowEr00,2017,23,9-Jan,NYG,NFL,15,15,1,0,0,5
508,Matt Forte\FortMa00,2017,32,Feb-44,NYJ,NFL,12,4,1,0,0,5
509,Reuben Foster\FostRe00,2017,23,31-Jan,SFO,NFL,10,10,1,0,0,5
510,Graham Gano\GanoGr44,2017,30,,CAR,NFL,16,0,1,1,0,5
511,Jimmy Garoppolo\GaroJi00,2017,26,Feb-62,SFO,NFL,6,5,1,0,0,5
512,Stephon Gilmore\GilmSt00,2017,27,10-Jan,NWE,NFL,13,13,1,0,0,5
513,Stephen Gostkowski\GostSt20,2017,33,4-118,NWE,NFL,16,0,1,0,0,5
514,Brent Grimes\GrimBr20,2017,34,,TAM,NFL,13,13,1,0,0,5
515,Eli Harold\HaroEl00,2017,23,Mar-79,SFO,NFL,16,11,1,0,0,5
516,Stephen Hauschka\HausSt00,2017,32,,BUF,NFL,16,0,1,0,0,5
517,Hunter Henry\HenrHu00,2017,23,Feb-35,LAC,NFL,14,13,1,0,0,5
518,Chris Hogan\HogaCh00,2017,30,,NWE,NFL,9,7,1,0,0,5
519,Austin Hooper\HoopAu00,2017,23,Mar-81,ATL,NFL,16,8,1,0,0,5
520,Trey Hopkins\HopkTr01,2017,25,,CIN,NFL,13,12,1,0,0,5
521,Chris Hubbard\HubbCh00,2017,26,,PIT,NFL,16,10,1,0,0,5
522,Adam Humphries\HumpAd00,2017,24,,TAM,NFL,16,3,1,0,0,5
523,Brett Hundley\HundBr00,2017,24,5-147,GNB,NFL,11,9,1,0,0,5
524,Matthew Ioannidis\IoanMa01,2017,23,5-152,WAS,NFL,14,10,1,0,0,5
525,Chris Ivory\IvorCh00,2017,29,,JAX,NFL,14,3,1,0,0,5
526,DeSean Jackson\JackDe00,2017,31,Feb-49,TAM,NFL,14,13,1,0,0,5
527,Kareem Jackson\JackKa99,2017,29,20-Jan,HOU,NFL,16,14,1,0,0,5
528,Luke Joeckel\JoecLu00,2017,26,2-Jan,SEA,NFL,11,11,1,0,0,5
529,Dontae Johnson\JohnDo02,2017,26,4-129,SFO,NFL,16,16,1,0,0,5
530,John Johnson\JohnJo10,2017,22,Mar-91,LAR,NFL,16,11,1,0,0,5
531,Brett Jones\JoneBr04,2017,26,,NYG,NFL,16,13,1,0,0,5
532,Chris Jones\JoneCh09,2017,23,Feb-37,KAN,NFL,16,7,1,0,0,5
533,DaQuan Jones\JoneDa04,2017,26,4-112,TEN,NFL,12,12,1,0,0,5
534,Karl Joseph\JoseKa00,2017,24,14-Jan,OAK,NFL,15,15,1,0,0,5
535,Devon Kennard\KennDe00,2017,26,5-174,NYG,NFL,15,11,1,0,0,5
536,DeShone Kizer\KizeDe00,2017,21,Feb-52,CLE,NFL,15,15,1,0,0,5
537,A.J. Klein\KleiAJ00,2017,26,5-148,NOR,NFL,12,12,1,0,0,5
538,Brandon LaFell\LaFeBr00,2017,31,Mar-78,CIN,NFL,16,15,1,0,0,5
539,Tyler Larsen\LarsTy00,2017,26,,CAR,NFL,14,10,1,0,0,5
540,Kareem Martin\MartKa00,2017,25,Mar-84,ARI,NFL,16,10,1,0,0,5
541,Stacy McGee\McGeSt01,2017,27,6-205,WAS,NFL,16,10,1,0,0,5
542,Carl Nassib\NassCa00,2017,24,Mar-65,CLE,NFL,16,12,1,0,0,5
543,Jordy Nelson\NelsJo00,2017,32,Feb-36,GNB,NFL,15,15,1,0,0,5
544,Reggie Nelson\NelsRe99,2017,34,21-Jan,OAK,NFL,16,16,1,0,0,5
545,Josh Norman\NormJo01,2017,30,5-143,WAS,NFL,14,13,1,0,0,5
546,Rakeem Nunez-Roches\NuneRa00,2017,24,6-217,KAN,NFL,16,11,1,0,0,5
547,Alex Okafor\OkafAl00,2017,26,4-103,NOR,NFL,10,10,1,0,0,5
548,Carson Palmer\PalmCa00,2017,38,1-Jan,ARI,NFL,7,7,1,0,0,5
549,DeVante Parker\ParkDe01,2017,24,14-Jan,MIA,NFL,13,12,1,0,0,5
550,Ron Parker\ParkRo01,2017,30,,KAN,NFL,16,16,1,0,0,5
551,Jabrill Peppers\PeppJa00,2017,22,25-Jan,CLE,NFL,13,13,1,0,0,5
552,Samaje Perine\PeriSa00,2017,22,4-114,WAS,NFL,16,8,1,0,0,5
553,Nick Perry\PerrNi00,2017,27,28-Jan,GNB,NFL,12,11,1,0,0,5
554,Corey Peters\PeteCo00,2017,29,Mar-83,ARI,NFL,12,12,1,0,0,5
555,Marcus Peters\PeteMa00,2017,24,18-Jan,KAN,NFL,14,14,1,0,0,5
556,Jordan Phillips\PhilJo01,2017,25,Feb-52,MIA,NFL,13,11,1,0,0,5
557,Ethan Pocic\PociEt00,2017,22,Feb-58,SEA,NFL,16,11,1,0,0,5
558,Jordan Poyer\PoyeJo00,2017,26,7-218,BUF,NFL,15,15,1,0,0,5
559,Glover Quin\QuinGl99,2017,31,4-112,DET,NFL,16,16,1,0,0,5
560,Reggie Ragland\RaglRe00,2017,24,Feb-41,KAN,NFL,12,10,1,0,0,5
561,Damarious Randall\RandDa00,2017,25,30-Jan,GNB,NFL,14,12,1,0,0,5
562,Patrick Robinson\RobiPa99,2017,30,Jan-32,PHI,NFL,16,8,1,0,0,5
563,Kyle Rudolph\RudoKy00,2017,28,Feb-43,MIN,NFL,16,16,1,1,0,5
564,Logan Ryan\RyanLo00,2017,26,Mar-83,TEN,NFL,15,15,1,0,0,5
565,Brandon Shell\ShelBr00,2017,25,5-158,NYJ,NFL,12,12,1,0,0,5
566,Danny Shelton\ShelDa01,2017,24,12-Jan,CLE,NFL,14,13,1,0,0,5
567,Sterling Shepard\ShepSt00,2017,24,Feb-40,NYG,NFL,11,10,1,0,0,5
568,Justin Simmons\SimmJu00,2017,24,Mar-98,DEN,NFL,13,13,1,0,0,5
569,Josh Sitton\SittJo20,2017,31,4-135,CHI,NFL,13,13,1,0,0,5
570,Akeem Spence\SpenAk00,2017,26,4-100,DET,NFL,16,11,1,0,0,5
571,Jonathan Stewart\StewJo00,2017,30,13-Jan,CAR,NFL,15,10,1,0,0,5
572,Jamar Taylor\TaylJa01,2017,27,Feb-54,CLE,NFL,16,15,1,0,0,5
573,Darian Thompson\ThomDa05,2017,24,Mar-71,NYG,NFL,16,16,1,0,0,5
574,Deonte Thompson\ThomDe04,2017,28,,2TM,NFL,16,10,1,0,0,5
575,Korey Toomer\ToomKo00,2017,29,5-154,LAC,NFL,15,8,1,0,0,5
576,Stephon Tuitt\TuitSt00,2017,24,Feb-46,PIT,NFL,12,12,1,0,0,5
577,Kenny Vaccaro\VaccKe00,2017,26,15-Jan,NOR,NFL,12,12,1,0,0,5
578,Halapoulivaati Vaitai\VaitHa00,2017,24,5-164,PHI,NFL,16,10,1,0,0,5
579,Eddie Vanderdoes\VandEd00,2017,23,Mar-88,OAK,NFL,16,13,1,0,0,5
580,Jared Veldheer\VeldJa20,2017,30,Mar-69,ARI,NFL,13,13,1,0,0,5
581,Nick Vigil\VigiNi00,2017,24,Mar-87,CIN,NFL,11,11,1,0,0,5
582,Adolphus Washington\WashAd00,2017,23,Mar-80,BUF,NFL,15,10,1,0,0,5
583,Ben Watson\WatsBe00,2017,37,Jan-32,BAL,NFL,16,12,1,0,0,5
584,Trae Waynes\WaynTr00,2017,25,11-Jan,MIN,NFL,16,16,1,0,0,5
585,Ethan Westbrooks\WestEt00,2017,27,,LAR,NFL,16,9,1,0,0,5
586,John Wetzel\WetzJo00,2017,26,,ARI,NFL,16,11,1,0,0,5
587,TreDavious White\WhitTr01,2017,22,27-Jan,BUF,NFL,16,16,1,0,0,5
588,Shawn Williams\WillSh02,2017,26,Mar-84,CIN,NFL,11,11,1,0,0,5
589,Sylvester Williams\WillSy00,2017,29,28-Jan,TEN,NFL,15,11,1,0,0,5
590,Brian Winters\WintBr00,2017,26,Mar-72,NYJ,NFL,13,13,1,0,0,5
591,Derek Wolfe\WolfDe00,2017,27,Feb-36,DEN,NFL,11,11,1,0,0,5
